path,package,source_family,document_form,construct_tags,size_bucket,nonblank_lines,source_chars,score,sha256_source
/usr/local/texlive/2026/texmf-dist/doc/latex/latex4musicians/Figures/sample-songbook.orig.tex,latex4musicians,texlive_ctan_doc,compact_paper,custom_macros;figures_images;text_sectioning,medium,96,2626,117,12b5d59aa5ea55c7925bc6ce6d904b4289c2c545e9bc6adfd15fbbc66993944b
/usr/local/texlive/2026/texmf-dist/doc/latex/moodle/test/test_tags.tex,moodle,texlive_ctan_doc,compact_paper,fonts_symbols;lists;text_sectioning,medium,89,2201,117,0fab3c6d61f0b2c684fbf616f3818268158547604c73fdb100fc253eb32684f8
/usr/local/texlive/2026/texmf-dist/doc/latex/moodle/test/test_punctuation_and_symbols.tex,moodle,texlive_ctan_doc,compact_paper,fonts_symbols;inline_math;text_sectioning,medium,83,2378,117,e11a7bd28a24abfaa5c1669450eaee3302eeb530217308ab790b02ec56b3a69f
/usr/local/texlive/2026/texmf-dist/doc/generic/babel-greek/test-encoding-switch.tex,babel-greek,texlive_ctan_doc,compact_paper,custom_macros;footnotes;text_sectioning,medium,82,3604,117,c28f7b5aa275666ed9ae6df5c5f6c187a852feadd9cffe485427a1d7e726da7f
/usr/local/texlive/2026/texmf-dist/doc/latex/moodle/test/test_fancyvrb.tex,moodle,texlive_ctan_doc,compact_paper,fonts_symbols;inline_math;text_sectioning,medium,76,2603,117,f81a7ca909fac3eb9c8f658b5e932d50afe8198adf021b3801450cf106b9ffd6
/usr/local/texlive/2026/texmf-dist/doc/latex/microtype/test-microtype.tex,microtype,texlive_ctan_doc,compact_paper,custom_macros;fonts_symbols;minipage_boxes,medium,74,2611,117,131282d66d327fa7862006cefa687811f4820c67b72a2ca63ad8f7913358903b
/usr/local/texlive/2026/texmf-dist/doc/latex/flowfram/samples/sample3.tex,flowfram,texlive_ctan_doc,compact_paper,custom_macros;diagram_nodes_edges;tikz,medium,64,2162,117,871d8fc86fdf4a2c9fd74489abdca15f75fe6f7ef1a0c23ae5f9d859b8297bb8
/usr/local/texlive/2026/texmf-dist/doc/latex/glossaries-extra/samples/sample-unitentrycount.tex,glossaries-extra,texlive_ctan_doc,compact_paper,custom_macros;inline_math;text_sectioning,medium,62,2307,117,d8bf3d61c38b1e27983db46e8c5aa6f603d3010041b08aaf2dd4b0e4b91daab2
/usr/local/texlive/2026/texmf-dist/doc/latex/bidi/test3-wrapfig.tex,bidi,texlive_ctan_doc,compact_paper,captions;figures_images;text_sectioning,medium,62,2890,117,da317b455ea36ac102532791ff518823f8ca8437e3c7a3dc0d7d78d1eaba018a
/usr/local/texlive/2026/texmf-dist/doc/latex/moodle/test/test_french.tex,moodle,texlive_ctan_doc,compact_paper,custom_macros;fonts_symbols;text_sectioning,medium,61,2360,117,dd3652ad117a4f2ca997adf6d4273f7435a3dba13f3d6e6c50039777b538e844
